Programa,id_log_view,user_log_view,Anio,Fecha,Status_pct,Horas_uso_raw,Horas_uso_ajustada,Nivel,Tipo_nivel,Area_Conocimiento,Componente_academico,ID_SIS,Es_interno
IQ512,39e6499913054d3990b347b6,100a404f17da46218111c086,2023,2023-10-26,75.0,0.34,0.34,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 48,105320,False
IQ512,3bdc24d822284c94bc7fbadd,5178575c252d488398975cfd,2024,2024-02-24,50.0,0.21,0.21,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 8,105465,False
IQ512,228b6856d2794d36b05d6d3b,30da5377a4434ea1ae7823d1,2023,2023-05-18,,4.71,4.0,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 55,105220,False
IQ512,4765354e436248efbe470540,8c65783833dd4180924459e0,2023,2023-09-20,50.0,0.11,0.11,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 54,105215,False
IQ512,cd418e9df033485ab5ca9189,13dbf1462b0341dca63d01ab,2024,2024-12-05,,1.07,1.07,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 45,105449,False
IQ512,e90efcf55a264495a561b2da,bb97def0b02f4427a00195f9,2023,2023-09-13,,0.04,0.04,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 50,105287,False
IQ512,c7234d9a453047429a769fbc,98020567346040b982c95840,2023,2023-05-28,25.0,0.04,0.04,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 17,105239,False
IQ512,9dbdf868360f404987bf9ec1,7c78be731e404e6688c4fca7,2024,2024-07-02,100.0,0.08,0.08,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 23,105190,False
IQ512,ee221273d9f34e1b8e2c3e7a,a5a4765354c74c4c8484b2cb,2023,2023-01-25,,0.79,0.79,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 14,105388,False
IQ512,3df918fac17a4ee89f05af72,b8b47e3a2e0b4246878c90e5,2023,2023-01-03,,0.79,0.79,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 39,105398,False
IQ512,3f1730a5196f40fa90b401be,a5a4765354c74c4c8484b2cb,2025,2025-07-16,50.0,0.24,0.24,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 13,105388,False
IQ512,c9a5d897e8da4051a7950cc8,79f90b3590f94ab8862a51e8,2024,2024-10-04,,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 2,105205,False
IQ512,f00f733b1aca45c9bc1f936d,e4655a4bf0354abc82264339,2024,2024-04-05,75.0,0.02,0.02,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 39,105247,False
IQ512,8c9d2e5630164cec9ab1ccf5,c8944303954243ce88e9c084,2025,2025-01-21,25.0,0.28,0.28,Programa Nacional de Inducción Docente 2024,Curso/edición,Bienestar socioemocional - i512,Componente 21,105414,False
IQ512,86e49320e36f4f968ebaeb14,1ccfbb61b6fa4ebbafb739d9,2023,2023-08-12,,0.4,0.4,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 31,105429,False
IQ512,c22340758dd344a9b503a3b1,0190c7be89ab454fa26d0681,2023,2023-09-09,,0.75,0.75,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 54,105300,False
IQ512,78584ba417eb4de79d0a30c3,f49d42df9e20459d95b6c638,2024,2024-04-27,,0.12,0.12,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 58,105254,False
IQ512,4c30b1c54ed842dc86739c45,2ffc3a699fde49ff8aaaad8f,2023,2023-12-11,,0.67,0.67,Liderazgo docente - i512,Curso/edición,Bienestar socioemocional - i512,Componente 9,105393,False
IQ512,ef3a7da4c5d3432ca28f134f,10779687102844adb5b33c17,2025,2025-02-23,0.0,,,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 22,105308,False
IQ512,a28b3ab1122e47bdae751a82,ad782a2c837b447f8d17bf13,2023,2023-03-31,,2.18,2.18,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 8,105339,False
IQ512,6a1a1756ce7b47e583246f14,2aa2ec1b31df42e2aff144c3,2023,2023-11-29,,,,Liderazgo docente - i512,Curso/edición,Bienestar socioemocional - i512,Componente 18,105195,False
IQ512,8d21e69c00074065a49d6145,53eb07b5870a4ec2863ddb43,2023,2023-12-07,75.0,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 39,105259,False
IQ512,f17fc3d5180b4c629fa2fabf,12733ae4d9de48f9b9b5b82a,2026,2026-04-22,,1.87,1.87,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 35,105243,False
IQ512,3ffb24340a0b470d8f0f65b1,265a1767f3f449a586ffc754,2024,2024-01-02,,0.42,0.42,Liderazgo docente - i512,Curso/edición,Programa Nacional de Inducción Docente,Componente 43,105378,False
IQ512,db05d45058a94a88b5e869e2,fa1c1fd9d6224fc886871f2b,2023,2023-02-26,0.0,1.81,1.81,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 38,105210,False
IQ512,14041f5a61e24780a7a36700,afe18387cae94f10ac7ac99b,2024,2024-07-28,,1.36,1.36,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 48,105216,False
IQ512,278d0b7ecf474c4db4ac6c0b,aab7ebc80c134d8998f5414f,2023,2023-08-30,50.0,0.33,0.33,Programa Nacional de Inducción Docente 2024,Curso/edición,Bienestar socioemocional - i512,Componente 5,105343,False
IQ512,eb7f5d5ca2ac4b88978d38f8,265a1767f3f449a586ffc754,2023,2023-02-20,,0.12,0.12,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 58,105378,False
IQ512,6f4da6d44480404387335edd,bb97def0b02f4427a00195f9,2024,2024-03-06,100.0,0.18,0.18,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 40,105287,False
IQ512,23a46952e8d548d5bbd30921,df1221bdf1d5490c947d6b72,2023,2023-02-12,25.0,0.59,0.59,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 6,105488,False
IQ512,1f2260312ba349c7940b543e,4804d793882e420ba3b02325,2024,2024-02-09,,0.92,0.92,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 10,105367,False
IQ512,c798058439a745f8a9d19ada,789a966057d94fcd9b74b134,2023,2023-10-14,,0.39,0.39,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 23,105209,False
IQ512,979fc3b84d4d4d219f7a8b64,1a5e5b71b1ae4ec89c2cbbd1,2024,2024-06-08,25.0,1.09,1.09,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 41,105402,False
IQ512,4ef9b589651340f1becf2f6e,2aa2ec1b31df42e2aff144c3,2023,2023-02-15,100.0,1.0,1.0,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 29,105195,False
IQ512,9d36e23351b542c490a5093b,ad782a2c837b447f8d17bf13,2023,2023-02-27,100.0,1.72,1.72,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 51,105339,False
IQ512,7e149dcae93b4df28d8d9801,afb11e2a8fd64c6eb4a7347a,2024,2024-07-16,,1.43,1.43,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 52,105413,False
IQ512,a05b4cd10f1d4e59a79535f5,63611ab7ed0a4909925eb8ea,2024,2024-07-07,100.0,0.13,0.13,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 25,105193,False
IQ512,aa369d70522e4f3089d47414,f49d42df9e20459d95b6c638,2023,2023-11-06,75.0,0.58,0.58,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 15,105254,False
IQ512,fa21b7d784424f65b6ad68a4,52070d7c908441c19c81e2c7,2023,2023-05-10,,0.09,0.09,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 36,105185,False
IQ512,d711528483e347ad8c616efe,1df7064f364c4f69a3e07067,2023,2023-10-17,50.0,0.39,0.39,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 58,105455,False
IQ512,8a3edd3f120846be94f4887f,62446d6d19dd4ab8bc2e277f,2023,2023-10-23,100.0,0.07,0.07,Liderazgo docente - i512,Curso/edición,Programa Nacional de Inducción Docente,Componente 5,105345,False
IQ512,5eaf47459c4b4b9ba934e6dc,1cf334471470420f98e44da4,2024,2024-04-25,75.0,0.37,0.37,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 53,105479,False
IQ512,840b5087efae4f7ba6f5968f,7d2866ab1bec4dbebc4c60b3,2023,2023-06-30,,0.49,0.49,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 30,105360,False
IQ512,4b09f5f059d24491a4a137f0,f8bd01058ec24f7687709926,2023,2023-01-29,75.0,0.44,0.44,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 10,105503,False
IQ512,2bbb19aa4b96480b9b8d06bc,63611ab7ed0a4909925eb8ea,2022,2022-09-15,,0.3,0.3,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 35,105193,False
IQ512,5e9866d5f62e4ac3980faa51,0dfad5ed7353466680d96d8d,2023,2023-11-30,75.0,0.25,0.25,Liderazgo docente - i512,Curso/edición,Programa Nacional de Inducción Docente,Componente 22,105386,False
IQ512,7eb3bf7fe90443f4a735bdbc,d25d3bc0a66b46f7978782f5,2023,2023-10-14,,0.14,0.14,Programa Nacional de Inducción Docente 2024,Curso/edición,Bienestar socioemocional - i512,Componente 15,105499,False
IQ512,ce3345199cb64c9d86b48c12,e4107e5415964189ac5dd008,2023,2023-11-24,50.0,1.02,1.02,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 49,105380,False
IQ512,ae164314667946908eb87994,7c97c1011d2c47459f4fdafd,2023,2023-03-12,0.0,2.99,2.99,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 58,105403,False
IQ512,ebfc6e35a56742a989ae8b6b,149e0e0a2e1747fdac1861ac,2024,2024-11-26,100.0,0.0,0.0,Liderazgo docente - i512,Curso/edición,Bienestar socioemocional - i512,Componente 11,105348,False
IQ512,abb04089b9a74bbc94831006,c3cd54892e8547f7beecdac0,2023,2023-04-13,50.0,0.14,0.14,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 15,105453,False
IQ512,872082f89e6945c3a6097902,de6563148ddd406597ed22bc,2023,2023-04-02,50.0,0.46,0.46,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 8,105372,False
IQ512,29654757d5a04a0da76c792a,8705b545ae8e424aa55121c8,2023,2023-11-21,50.0,0.59,0.59,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 47,105490,False
IQ512,fc113b83cf0346cab5a8320e,eaf87d27bcba40a3894b4cfe,2023,2023-09-16,50.0,0.17,0.17,Liderazgo docente - i512,Curso/edición,Programa Nacional de Inducción Docente,Componente 42,105197,False
IQ512,6c73c61698274ea680c985e2,53eb07b5870a4ec2863ddb43,2023,2023-04-17,,0.22,0.22,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 54,105259,False
IQ512,90caf3bcf5864df38459b335,7c5261ea744241b18d6195c1,2023,2023-11-04,,0.37,0.37,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Programa Nacional de Inducción Docente,Componente 26,105478,False
IQ512,dd44d4a8b6544fdb9e69e96d,417fa9aef26f46c283aaff91,2023,2023-09-01,75.0,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 13,105476,False
IQ512,5986608ac4484a6680ef09ba,0dfad5ed7353466680d96d8d,2023,2023-07-16,25.0,0.06,0.06,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 41,105386,False
IQ512,a7991dac2fc547f58478db1e,c0658296ef1c49628c88e909,2023,2023-12-30,,0.31,0.31,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 2,105222,False
IQ512,da1f9fe8b9ed44dfbe0344dc,2c587aaa354f4c60baecf071,2023,2023-02-25,,2.46,2.46,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 11,105346,False
IQ512,47f7c7fae8fe4b4c9530ded4,af3f1b807df249cb9f0c8a25,2024,2024-05-05,,0.42,0.42,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 1,105368,False
IQ512,eb4e40c77fbf4da28639b718,eaf87d27bcba40a3894b4cfe,2023,2023-06-09,100.0,0.27,0.27,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 32,105197,False
IQ512,3aeae437185f420dbdceef48,1df7064f364c4f69a3e07067,2025,2025-11-30,50.0,0.26,0.26,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 49,105455,False
IQ512,efa8f09871f94f76b16edba0,480cb530aa2d48c5acbe06c6,2024,2024-06-25,,0.03,0.03,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 36,105498,False
IQ512,466537dbf7644d27a7d172fd,878fe7906dbd4aa7a53de962,2023,2023-07-20,75.0,0.52,0.52,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 38,105335,False
IQ512,bc1d6df8d11b49109f535e22,0fadfe3c6ab5414fba887b0a,2023,2023-10-11,25.0,0.89,0.89,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 48,105366,False
IQ512,725e5b5dad44452fb052c591,b5a8776ef2c54783903ac8f9,2022,2022-02-26,,0.06,0.06,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 12,105192,False
IQ512,ed9576a053eb42bea3f8ab73,789a966057d94fcd9b74b134,2024,2024-10-04,100.0,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 31,105209,False
IQ512,7aae9448d7c7457d9e6e4ce0,e4375dafb40b4109b294d0bd,2023,2023-03-14,,0.03,0.03,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 28,105237,False
IQ512,0a02a708db2f49aeab980483,cda3874536714598a7278442,2024,2024-12-09,,1.81,1.81,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 44,105448,False
IQ512,10cedbfab8f84215b40cee17,f43415bb5f284a04a93c3541,2024,2024-08-09,,0.86,0.86,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 14,105387,False
IQ512,85cd487cbbab4d38a8967587,4804d793882e420ba3b02325,2023,2023-02-21,,0.18,0.18,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 34,105367,False
IQ512,cdf557db179347ebac5da807,63611ab7ed0a4909925eb8ea,2023,2023-10-19,,1.67,1.67,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 56,105193,False
IQ512,93d74135f70a4c7d8ad6237d,4334c2428b5949578c3ddcc8,2023,2023-08-16,100.0,0.87,0.87,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 22,105405,False
IQ512,36af45982dc84b728bb4f6cf,cf1b0dd049e74f23912a0d61,2023,2023-12-16,,0.68,0.68,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 3,105389,False
IQ512,b0336782ada244ac87e7560c,0dd7db72057a4e239a9db895,2022,2022-04-16,,0.14,0.14,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 38,105294,False
IQ512,d8a726a2fa47406f8da24386,a70a29c511f8494a86fd6308,2023,2023-04-13,,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 5,105202,False
IQ512,40a860cf42c542b899b1945d,417fa9aef26f46c283aaff91,2024,2024-01-02,,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 43,105476,False
IQ512,bd3d600f466d49928d1caecd,cda3874536714598a7278442,2023,2023-09-14,0.0,0.1,0.1,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 6,105448,False
IQ512,42ae7f84cdca43b3bcfbb1c0,be430629430f473593b6ce21,2023,2023-09-14,,0.42,0.42,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 49,105219,False
IQ512,24ddde3d972846c9939515c9,8a4fab570ee244668f796f31,2024,2024-07-05,,0.4,0.4,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 1,105331,False
IQ512,41ec8f0256564907ab37c615,ca96bb883dfd41ac89ca221d,2026,2026-04-20,,2.06,2.06,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 30,105189,False
IQ512,8e75cfd387d54d75b7cd512d,da8f4eb7991e451faef98e65,2023,2023-05-26,,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 49,105443,False
IQ512,e895fcd5ab9145c893a01104,9304fb0da0fc4b26af6cc39e,2023,2023-02-13,,1.24,1.24,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Programa Nacional de Inducción Docente,Componente 8,105412,False
IQ512,10c1eb26a1d54af288a6221a,30da5377a4434ea1ae7823d1,2024,2024-09-02,0.0,1.23,1.23,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 34,105220,False
IQ512,b8a455ccb53c48d48eed03aa,03e0948083cf496c8409b830,2024,2024-08-20,,0.09,0.09,Programa Nacional de Inducción Docente 2024,Curso/edición,Programa Nacional de Inducción Docente,Componente 18,105487,False
IQ512,e5036b177b0d47cf97f14a8c,475a21182220425692a2670b,2024,2024-11-15,100.0,0.09,0.09,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 44,105426,False
IQ512,83cf1eaf95e1451d95aac1c1,789a966057d94fcd9b74b134,2023,2023-04-23,,1.05,1.05,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 42,105209,False
IQ512,e482c267c5f945369baba634,cecabdfd5a4c41b797ecc269,2023,2023-07-09,25.0,0.86,0.86,Programa Nacional de Inducción Docente 2024,Curso/edición,Bienestar socioemocional - i512,Componente 34,105342,False
IQ512,b41183197133453fba077a31,2cf47bfe9cbe421387f017b0,2023,2023-06-22,50.0,0.08,0.08,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 52,105437,False
IQ512,4b1c162183e74a62b2cd738a,b75ef5c228a24d329f8a6f28,2026,2026-02-08,100.0,0.13,0.13,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 8,105227,False
IQ512,a39d3a4f4f244d87bece8197,10322a41c7d34bbb91a599c0,2023,2023-04-09,0.0,1.45,1.45,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 12,105229,False
IQ512,c54bc08894804ae7a0d9cf0f,7039f0d846de4df3a4087385,2023,2023-05-26,100.0,0.63,0.63,Programa Nacional de Inducción Docente 2024,Curso/edición,Programa Nacional de Inducción Docente,Componente 7,105358,False
IQ512,05c8904162484862b4afcc29,af3f1b807df249cb9f0c8a25,2024,2024-08-03,,0.02,0.02,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 45,105368,False
IQ512,58c8ef338082457cab595627,bb0efadaeed747038ebffaa2,2026,2026-02-27,75.0,0.23,0.23,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Programa Nacional de Inducción Docente,Componente 30,105228,False
